RacerID,Course,RacesRun,QuinellaRate,FirstPlaceRate,Nige,Makuri
4428,1,556,71.5,54.5,280,0
4428,2,526,41.6,15.4,0,37
4428,3,560,40.8,19.1,0,45
4428,4,552,32.7,17.0,0,52
4428,5,708,26.4,10.5,0,18
4428,6,737,10.5,4.8,0,10
4429,1,324,50.6,31.7,101,0
4429,2,433,29.5,9.2,0,4
4429,3,503,20.0,3.9,0,5
4429,4,480,19.7,6.8,0,5
4429,5,655,12.2,3.6,0,5
4429,6,664,6.4,1.9,0,3
4430,1,777,77.4,55.0,388,0
4430,2,607,44.9,18.1,0,27
4430,3,647,44.8,19.4,0,65
4430,4,651,39.9,17.9,0,59
4430,5,726,30.7,13.0,0,20
4430,6,907,19.1,4.9,0,8
4431,1,460,64.1,45.0,191,0
4431,2,505,34.8,11.8,0,11
4431,3,519,31.7,12.5,0,22
4431,4,518,24.7,7.3,0,10
4431,5,652,16.2,4.9,0,3
4431,6,834,8.2,2.7,0,0
4432,1,541,61.3,39.7,202,0
4432,2,551,38.1,13.2,0,14
4432,3,546,25.4,6.7,0,15
4432,4,590,25.4,8.6,0,27
4432,5,643,16.9,4.8,0,8
4432,6,735,10.7,2.0,0,4
4433,1,780,70.2,57.1,421,0
4433,2,619,45.4,21.1,0,46
4433,3,649,43.9,18.3,0,65
4433,4,671,34.4,11.4,0,34
4433,5,645,21.4,6.6,0,3
4433,6,727,13.0,1.6,0,1
4434,1,580,71.2,52.4,289,0
4434,2,592,43.9,15.5,0,10
4434,3,547,28.5,9.8,0,7
4434,4,592,34.9,13.0,0,30
4434,5,673,15.9,4.4,0,6
4434,6,842,8.6,2.3,0,1
4435,1,558,66.8,50.9,267,0
4435,2,516,37.4,15.7,0,11
4435,3,560,33.2,13.0,0,19
4435,4,544,30.5,12.1,0,20
4435,5,733,19.9,5.7,0,2
4435,6,718,8.5,1.3,0,0
4436,1,556,73.5,56.8,307,0
4436,2,572,42.4,15.2,0,12
4436,3,565,36.8,11.1,0,16
4436,4,618,29.9,10.1,0,19
4436,5,694,22.4,6.4,0,6
4436,6,808,10.0,1.9,0,3
4437,1,620,76.7,62.5,371,0
4437,2,537,44.8,19.3,0,14
4437,3,523,40.7,15.3,0,31
4437,4,555,42.5,18.9,0,39
4437,5,672,25.7,9.2,0,16
4437,6,929,11.3,2.9,0,5
4438,1,463,57.0,35.8,155,0
4438,2,506,36.3,12.6,0,23
4438,3,509,29.2,11.0,0,28
4438,4,547,27.2,13.7,0,49
4438,5,634,18.9,8.0,0,16
4438,6,673,7.2,3.2,0,7
4439,1,415,48.4,27.7,104,0
4439,2,518,27.6,10.6,0,15
4439,3,492,17.8,6.1,0,9
4439,4,489,17.3,6.9,0,20
4439,5,607,11.3,3.4,0,2
4439,6,622,4.5,0.4,0,0
4440,1,402,49.5,30.3,116,0
4440,2,474,22.7,7.5,0,7
4440,3,501,18.9,6.3,0,22
4440,4,455,18.9,7.4,0,24
4440,5,613,12.0,3.9,0,8
4440,6,775,5.6,1.6,0,3
4441,1,665,71.2,54.5,342,0
4441,2,604,45.0,20.7,0,18
4441,3,613,38.0,16.9,0,29
4441,4,649,40.8,14.7,0,30
4441,5,691,25.9,8.8,0,8
4441,6,860,11.5,3.0,0,4
4442,1,571,68.3,51.8,277,0
4442,2,581,39.2,19.1,0,22
4442,3,591,31.9,16.7,0,22
4442,4,586,28.3,9.9,0,15
4442,5,640,22.0,7.5,0,3
4442,6,658,11.4,3.1,0,1
4443,1,597,64.9,43.2,235,0
4443,2,571,43.6,16.4,0,13
4443,3,578,34.6,11.4,0,16
4443,4,614,29.1,10.4,0,19
4443,5,633,17.5,4.5,0,1
4443,6,806,8.8,1.8,0,3
4444,1,880,84.7,70.2,580,0
4444,2,667,55.6,23.9,0,37
4444,3,654,49.2,23.8,0,56
4444,4,686,49.7,21.7,0,42
4444,5,617,36.7,15.0,0,12
4444,6,607,21.0,6.7,0,5
4445,1,772,82.2,68.6,503,0
4445,2,602,49.5,20.6,0,35
4445,3,679,49.3,24.4,0,56
4445,4,679,39.6,19.4,0,53
4445,5,670,30.4,10.3,0,10
4445,6,668,13.9,3.2,0,3
4446,1,825,81.0,67.2,526,0
4446,2,720,48.8,18.8,0,34
4446,3,684,40.9,15.0,0,42
4446,4,781,38.0,17.1,0,64
4446,5,728,28.1,9.2,0,13
4446,6,705,13.4,2.9,0,3
4447,1,426,68.5,47.4,192,0
4447,2,376,43.8,17.0,0,26
4447,3,428,42.5,16.1,0,30
4447,4,410,28.0,9.7,0,16
4447,5,464,23.0,6.0,0,4
4447,6,633,8.6,2.3,0,2
4448,1,713,77.7,63.2,427,0
4448,2,594,53.0,20.0,0,37
4448,3,605,44.4,17.8,0,32
4448,4,648,45.8,18.6,0,43
4448,5,704,32.6,12.0,0,10
4448,6,750,18.2,4.0,0,7
4449,1,376,40.9,24.2,82,0
4449,2,518,22.2,7.7,0,8
4449,3,535,22.2,7.6,0,11
4449,4,522,22.2,9.2,0,27
4449,5,602,13.7,3.8,0,9
4449,6,672,5.3,2.8,0,8
4450,1,875,78.4,65.3,538,0
4450,2,675,55.4,27.5,0,47
4450,3,664,49.2,23.9,0,48
4450,4,756,43.3,19.4,0,39
4450,5,681,30.9,12.3,0,5
4450,6,675,16.8,5.3,0,2
4451,1,788,79.8,63.0,453,0
4451,2,692,52.7,24.8,0,33
4451,3,626,46.0,19.8,0,49
4451,4,816,38.2,15.0,0,50
4451,5,684,23.9,8.4,0,13
4451,6,680,15.2,4.2,0,9
4452,1,590,68.4,43.3,245,0
4452,2,556,38.3,11.6,0,19
4452,3,604,40.8,13.2,0,51
4452,4,574,29.0,11.6,0,33
4452,5,722,20.7,5.4,0,10
4452,6,877,9.1,1.6,0,3
4453,1,375,51.2,32.8,117,0
4453,2,460,25.2,8.7,0,17
4453,3,475,21.8,7.5,0,17
4453,4,497,21.5,10.4,0,33
4453,5,595,11.6,4.8,0,9
4453,6,649,5.0,1.3,0,2
4456,1,605,81.9,67.9,381,0
4456,2,480,55.2,27.9,0,48
4456,3,445,50.3,23.1,0,46
4456,4,480,37.5,13.9,0,25
4456,5,503,31.4,9.7,0,6
4456,6,509,12.9,1.9,0,0
4457,1,308,53.9,36.3,107,0
4457,2,379,25.8,5.5,0,3
4457,3,402,22.8,8.4,0,15
4457,4,398,19.6,7.2,0,15
4457,5,533,16.7,5.8,0,3
4457,6,761,7.3,1.8,0,1
4458,1,443,62.5,42.8,182,0
4458,2,541,32.7,11.0,0,15
4458,3,566,26.6,9.8,0,16
4458,4,580,25.3,10.6,0,32
4458,5,742,12.9,3.1,0,7
4458,6,784,4.8,0.8,0,5
4459,1,804,81.5,69.0,522,0
4459,2,683,52.4,24.1,0,33
4459,3,708,41.8,18.6,0,33
4459,4,673,43.5,20.0,0,38
4459,5,754,27.0,11.9,0,21
4459,6,891,14.4,4.2,0,10
4460,1,790,78.3,60.6,452,0
4460,2,631,53.8,20.6,0,24
4460,3,645,44.5,20.1,0,36
4460,4,667,39.1,18.2,0,54
4460,5,632,32.5,13.1,0,20
4460,6,601,21.6,6.6,0,11
4461,1,314,45.5,29.9,86,0
4461,2,373,22.5,5.6,0,0
4461,3,412,20.6,5.8,0,9
4461,4,357,18.7,6.7,0,4
4461,5,502,14.7,4.7,0,2
4461,6,761,5.5,1.3,0,3
4462,1,354,53.1,36.7,122,0
4462,2,423,31.4,8.9,0,9
4462,3,439,30.5,8.2,0,13
4462,4,438,27.8,9.8,0,14
4462,5,572,19.0,7.5,0,2
4462,6,645,6.5,2.1,0,2
4463,1,538,68.5,48.8,245,0
4463,2,545,42.0,15.0,0,11
4463,3,569,31.1,13.1,0,12
4463,4,566,27.9,9.7,0,18
4463,5,673,18.1,6.3,0,12
4463,6,684,6.1,1.7,0,2
4464,1,536,65.1,49.2,247,0
4464,2,486,44.8,16.8,0,20
4464,3,491,36.8,11.2,0,17
4464,4,557,31.2,10.5,0,27
4464,5,600,20.0,6.1,0,5
4464,6,712,10.3,2.1,0,0
4465,1,359,39.8,19.2,62,0
4465,2,411,23.3,7.3,0,10
4465,3,462,16.4,3.0,0,6
4465,4,416,18.2,3.3,0,8
4465,5,503,8.5,2.5,0,1
4465,6,601,3.6,1.3,0,3
4466,1,608,75.3,55.1,317,0
4466,2,537,44.5,15.2,0,14
4466,3,604,33.2,9.7,0,18
4466,4,616,27.7,8.7,0,17
4466,5,692,20.0,5.7,0,4
4466,6,819,8.9,2.3,0,1
4467,1,578,67.1,45.8,253,0
4467,2,575,38.4,11.3,0,15
4467,3,583,36.1,12.6,0,20
4467,4,604,33.4,12.5,0,21
4467,5,696,21.4,7.1,0,5
4467,6,794,9.7,1.7,0,2
4468,1,704,80.2,65.9,438,0
4468,2,600,50.5,25.6,0,16
4468,3,584,42.6,18.6,0,34
4468,4,590,43.0,19.6,0,56
4468,5,663,30.0,11.0,0,16
4468,6,770,16.1,4.5,0,8
4469,1,528,72.9,58.1,302,0
4469,2,509,40.2,15.7,1,37
4469,3,550,40.1,18.0,0,53
4469,4,593,25.9,11.1,0,35
4469,5,706,21.1,7.7,0,12
4469,6,732,11.8,3.2,0,3
4470,1,587,75.4,58.9,321,0
4470,2,538,41.8,12.0,0,20
4470,3,597,34.6,14.5,0,27
4470,4,565,35.9,15.2,0,41
4470,5,671,25.9,9.9,0,12
4470,6,778,11.9,3.0,0,2
4471,1,633,81.9,69.5,408,0
4471,2,515,48.9,21.1,0,18
4471,3,562,44.8,17.6,0,34
4471,4,625,38.5,17.1,0,54
4471,5,682,23.6,9.6,0,20
4471,6,809,11.6,2.1,0,7
4472,1,765,81.5,69.4,509,0
4472,2,696,47.7,22.7,0,40
4472,3,657,39.8,16.2,0,30
4472,4,690,37.3,14.6,0,34
4472,5,705,26.9,8.5,0,4
4472,6,754,12.3,3.4,0,3
4473,1,317,54.8,38.1,116,0
4473,2,338,39.6,15.0,0,21
4473,3,383,33.1,13.8,0,28
4473,4,354,23.1,6.7,0,9
4473,5,428,15.8,4.9,0,3
4473,6,588,6.2,0.8,0,1
4474,1,394,65.4,45.1,166,0
4474,2,478,30.5,7.5,0,3
4474,3,521,29.9,10.1,0,24
4474,4,491,19.3,5.7,0,9
4474,5,670,13.1,2.9,0,2
4474,6,766,3.2,0.2,0,0
4475,1,589,69.2,49.7,278,0
4475,2,514,43.7,14.0,0,16
4475,3,524,34.5,12.6,0,28
4475,4,629,34.3,14.1,0,47
4475,5,707,23.3,9.6,0,23
4475,6,906,9.0,2.4,0,10
4477,1,889,83.0,74.0,618,0
4477,2,627,53.4,20.2,0,35
4477,3,640,48.5,21.0,0,49
4477,4,753,44.3,19.5,0,39
4477,5,731,28.0,7.3,0,11
4477,6,816,18.0,5.1,0,8
4478,1,479,74.3,51.3,234,0
4478,2,420,47.8,19.7,0,23
4478,3,437,40.0,15.7,0,42
4478,4,414,33.0,14.2,0,39
4478,5,509,20.4,5.5,0,9
4478,6,690,11.0,2.7,0,6
4479,1,211,42.1,22.2,41,0
4479,2,280,26.0,9.6,0,11
4479,3,312,19.5,8.3,0,7
4479,4,280,12.1,4.2,0,8
4479,5,371,4.8,1.8,0,3
4479,6,526,1.9,0.0,0,0
4482,1,813,84.5,73.3,571,0
4482,2,598,59.5,30.7,0,53
4482,3,615,43.7,17.4,0,44
4482,4,627,43.5,18.3,0,49
4482,5,616,25.4,6.9,0,5
4482,6,719,13.4,4.7,0,7
4483,1,643,78.0,64.0,397,0
4483,2,569,48.8,25.8,0,32
4483,3,584,41.7,17.4,0,51
4483,4,570,40.0,17.1,0,40
4483,5,631,26.4,10.1,0,10
4483,6,781,15.8,5.8,0,10
4484,1,331,32.6,14.8,39,0
4484,2,419,26.4,7.4,0,9
4484,3,432,22.4,5.5,0,10
4484,4,402,17.4,5.2,0,12
4484,5,523,11.0,2.8,0,7
4484,6,652,3.2,0.9,0,0
4485,1,421,66.7,47.2,179,0
4485,2,438,39.7,13.2,0,19
4485,3,464,36.2,14.0,0,24
4485,4,522,29.1,12.4,0,35
4485,5,613,22.5,7.3,0,21
4485,6,748,10.8,2.9,0,3
4486,1,547,68.0,53.3,269,0
4486,2,543,46.5,19.8,0,25
4486,3,563,38.7,14.7,0,28
4486,4,582,34.3,14.7,0,42
4486,5,646,22.2,9.2,0,19
4486,6,736,14.8,4.3,0,12
4487,1,319,52.6,38.5,113,0
4487,2,469,32.8,13.0,0,7
4487,3,488,26.4,7.3,0,17
4487,4,488,18.0,5.1,0,9
4487,5,594,11.4,3.0,0,3
4487,6,687,4.0,0.5,0,2
4488,1,643,76.5,56.9,333,0
4488,2,590,50.5,22.0,0,12
4488,3,622,39.3,14.1,0,27
4488,4,587,37.8,15.1,0,34
4488,5,625,21.9,6.7,0,5
4488,6,746,12.6,2.5,0,3
4489,1,392,61.9,44.9,166,0
4489,2,450,34.4,10.2,0,7
4489,3,489,26.3,7.5,0,13
4489,4,465,24.3,9.4,0,22
4489,5,615,15.1,4.7,0,7
4489,6,726,4.1,0.9,0,1
4490,1,131,38.1,20.6,27,0
4490,2,178,19.1,5.0,0,2
4490,3,189,14.8,5.8,0,2
4490,4,169,17.7,7.6,0,5
4490,5,280,9.6,3.5,0,2
4490,6,470,5.3,2.1,0,2
4491,1,445,56.1,38.8,167,0
4491,2,503,30.8,13.5,0,27
4491,3,518,24.1,7.5,0,15
4491,4,492,19.3,6.5,0,11
4491,5,606,15.3,3.4,0,6
4491,6,695,7.0,1.5,0,1
4492,1,751,78.0,62.8,450,0
4492,2,578,48.4,19.9,0,31
4492,3,618,40.4,15.3,0,36
4492,4,704,42.0,22.1,0,80
4492,5,598,24.0,11.5,0,22
4492,6,665,12.1,4.2,0,10
4494,1,742,82.8,71.1,498,0
4494,2,582,52.2,22.8,0,19
4494,3,626,52.8,18.3,0,22
4494,4,682,46.0,19.5,0,33
4494,5,736,31.3,12.6,0,3
4494,6,697,17.9,4.4,0,2
4495,1,387,65.1,42.8,153,0
4495,2,455,35.3,12.3,0,17
4495,3,474,30.3,10.9,0,26
4495,4,472,25.8,12.0,0,26
4495,5,639,17.2,5.6,0,8
4495,6,737,8.9,2.5,0,4
4496,1,553,71.9,53.7,284,0
4496,2,522,41.1,14.5,0,22
4496,3,564,40.9,17.3,0,51
4496,4,601,33.2,15.1,0,61
4496,5,602,27.0,11.3,0,25
4496,6,647,13.7,4.3,0,16
4497,1,753,81.6,69.5,495,0
4497,2,551,51.1,22.6,0,28
4497,3,575,47.8,21.0,0,31
4497,4,565,40.5,18.5,0,46
4497,5,593,30.6,12.4,0,17
4497,6,841,15.7,4.4,0,7
4498,1,537,65.5,48.2,239,0
4498,2,564,39.3,16.8,0,10
4498,3,546,32.2,11.9,0,18
4498,4,551,30.6,9.8,0,21
4498,5,650,19.8,8.1,0,6
4498,6,730,12.0,4.3,0,3
4499,1,382,64.1,46.0,164,0
4499,2,344,46.2,20.0,0,18
4499,3,362,32.6,15.4,0,19
4499,4,356,35.6,14.3,0,10
4499,5,412,17.4,5.5,0,4
4499,6,540,10.5,2.4,0,1
4500,1,865,85.6,72.2,574,0
4500,2,642,64.8,32.4,0,55
4500,3,616,54.0,26.1,0,49
4500,4,646,41.6,17.6,0,40
4500,5,598,34.1,13.7,0,12
4500,6,694,19.8,5.6,0,12
4501,1,649,77.0,58.4,362,0
4501,2,560,42.5,18.3,0,43
4501,3,597,42.3,19.2,0,71
4501,4,603,31.6,10.9,0,26
4501,5,660,22.7,7.1,0,13
4501,6,794,10.7,3.9,0,5
4502,1,819,81.2,68.0,519,0
4502,2,571,57.4,30.3,0,58
4502,3,587,50.0,24.0,0,76
4502,4,638,41.8,18.9,0,60
4502,5,620,27.7,9.8,0,16
4502,6,802,16.0,5.1,0,16
4503,1,925,84.2,70.9,620,0
4503,2,669,52.1,23.9,0,42
4503,3,647,52.5,25.1,0,58
4503,4,755,46.6,23.1,0,76
4503,5,766,35.1,13.9,0,31
4503,6,835,21.5,7.0,0,23
4504,1,885,84.1,70.8,583,0
4504,2,600,58.1,23.6,0,33
4504,3,628,51.1,24.6,0,47
4504,4,714,54.0,23.5,0,57
4504,5,718,35.6,16.7,0,20
4504,6,748,20.0,6.2,0,6
4505,1,612,75.8,63.2,361,0
4505,2,553,47.9,19.3,0,31
4505,3,596,39.9,17.9,0,38
4505,4,573,35.0,19.5,0,52
4505,5,664,24.4,9.1,0,17
4505,6,786,13.3,3.9,0,11
4506,1,582,68.7,50.8,278,0
4506,2,548,45.2,16.6,0,19
4506,3,584,38.1,16.7,0,61
4506,4,601,32.9,16.1,0,54
4506,5,726,23.6,9.0,0,27
4506,6,811,9.7,2.5,0,7
4508,1,256,53.1,29.3,70,0
4508,2,319,38.5,13.1,0,8
4508,3,342,27.7,10.2,0,8
4508,4,326,24.5,10.1,0,11
4508,5,427,16.1,5.6,0,5
4508,6,714,7.2,2.6,0,3
4509,1,559,70.1,50.4,264,0
4509,2,532,38.5,14.1,0,10
4509,3,581,34.9,13.4,0,19
4509,4,595,29.7,10.7,0,12
4509,5,737,20.0,5.8,0,2
4509,6,815,8.1,1.9,0,0
4510,1,170,28.2,13.5,22,0
4510,2,265,21.5,3.4,0,1
4510,3,287,20.2,6.6,0,2
4510,4,252,19.8,5.5,0,0
4510,5,339,5.0,1.4,0,0
4510,6,482,2.9,0.2,0,0
4511,1,410,55.6,32.9,130,0
4511,2,495,28.8,9.9,0,10
4511,3,516,24.8,8.9,0,28
4511,4,522,20.3,8.6,0,25
4511,5,682,12.7,4.2,0,7
4511,6,698,5.7,2.0,0,5
4512,1,810,84.6,73.5,583,0
4512,2,644,49.2,21.1,0,33
4512,3,693,47.7,20.0,0,43
4512,4,647,36.0,13.7,0,31
4512,5,699,30.4,12.3,0,15
4512,6,870,14.0,4.3,0,8
4513,1,560,70.8,50.7,258,0
4513,2,514,41.2,14.7,0,18
4513,3,577,37.4,16.8,0,36
4513,4,587,35.4,11.9,0,24
4513,5,692,19.2,6.0,0,8
4513,6,681,7.4,2.5,0,1
4514,1,559,81.4,65.1,349,0
4514,2,503,50.1,19.6,0,18
4514,3,516,40.8,15.5,0,29
4514,4,544,29.6,10.8,0,17
4514,5,683,22.1,5.4,0,7
4514,6,798,9.7,1.3,0,0
4515,1,670,77.9,60.4,376,0
4515,2,580,45.1,14.8,0,20
4515,3,648,35.6,12.1,0,27
4515,4,643,30.0,10.2,0,22
4515,5,766,18.2,6.0,0,5
4515,6,795,9.5,2.6,0,5
4516,1,486,70.5,53.0,239,0
4516,2,471,40.9,17.2,0,15
4516,3,506,35.9,12.4,0,21
4516,4,530,28.3,11.1,0,29
4516,5,658,17.7,5.1,0,6
4516,6,692,7.3,1.3,0,1
4517,1,107,43.9,21.5,21,0
4517,2,134,20.1,7.4,0,4
4517,3,146,8.2,4.7,0,5
4517,4,169,18.3,5.3,0,2
4517,5,230,4.7,1.3,0,0
4517,6,356,3.3,0.5,0,0
4518,1,530,71.5,55.8,287,0
4518,2,468,36.3,16.2,0,24
4518,3,530,36.7,11.7,0,19
4518,4,549,29.8,13.8,0,32
4518,5,627,19.4,6.8,0,14
4518,6,599,9.8,2.5,0,1
4519,1,372,68.2,47.3,161,0
4519,2,412,43.6,17.7,0,22
4519,3,379,35.8,13.9,0,29
4519,4,393,34.8,18.3,0,46
4519,5,435,19.7,7.8,0,12
4519,6,615,10.4,3.0,0,6
4520,1,481,65.9,39.9,175,0
4520,2,525,38.2,18.1,0,24
4520,3,547,28.8,10.7,0,25
4520,4,613,22.6,10.1,0,33
4520,5,609,17.0,6.7,0,13
4520,6,611,9.0,2.1,0,5
4521,1,502,74.5,58.3,273,0
4521,2,458,39.9,15.2,0,15
4521,3,491,35.4,13.8,0,29
4521,4,536,35.6,14.9,0,36
4521,5,575,22.2,7.3,0,9
4521,6,759,9.2,1.7,0,5
4522,1,642,90.1,77.2,476,0
4522,2,488,60.8,26.4,0,40
4522,3,516,49.8,19.1,0,35
4522,4,609,39.5,18.0,0,33
4522,5,596,24.1,8.3,0,10
4522,6,647,9.4,1.5,0,1
4523,1,534,75.6,61.6,306,0
4523,2,497,44.4,15.9,0,20
4523,3,502,37.8,17.7,0,43
4523,4,531,29.7,9.9,0,28
4523,5,644,20.0,5.7,0,11
4523,6,688,8.2,1.6,0,4
4524,1,820,85.3,74.1,587,0
4524,2,584,57.1,28.9,0,34
4524,3,620,53.8,25.4,0,43
4524,4,721,42.4,17.4,0,41
4524,5,650,33.3,15.2,0,14
4524,6,743,18.0,6.1,0,11
4525,1,371,53.3,32.3,113,0
4525,2,474,30.1,10.3,0,20
4525,3,485,24.5,8.4,0,18
4525,4,471,18.0,7.2,0,16
4525,5,558,11.2,4.1,0,5
4525,6,692,5.4,0.5,0,0
4526,1,533,71.8,52.5,259,0
4526,2,519,42.0,19.0,0,17
4526,3,513,34.5,13.2,0,29
4526,4,568,35.0,16.5,0,53
4526,5,625,15.5,4.4,0,5
4526,6,684,8.6,1.9,0,1
4527,1,315,48.5,31.7,90,0
4527,2,430,28.1,8.1,0,1
4527,3,475,22.5,5.2,0,8
4527,4,436,12.3,4.5,0,5
4527,5,579,9.6,3.2,0,1
4527,6,621,4.5,0.4,0,0
4528,1,719,82.4,71.4,487,0
4528,2,602,53.4,27.4,0,45
4528,3,631,49.2,24.8,0,41
4528,4,643,44.4,22.7,0,63
4528,5,572,31.4,12.5,0,10
4528,6,591,15.5,4.9,0,5
4529,1,381,71.6,50.6,183,0
4529,2,434,34.5,11.9,0,14
4529,3,441,33.5,11.7,0,21
4529,4,436,22.9,8.7,0,21
4529,5,597,14.7,5.3,0,6
4529,6,736,7.2,2.0,0,4
4530,1,635,81.2,66.9,408,0
4530,2,475,54.5,27.5,0,65
4530,3,510,47.4,20.3,0,69
4530,4,557,41.8,17.0,0,51
4530,5,569,28.6,8.2,0,15
4530,6,740,14.1,3.3,0,12
4531,1,569,76.2,63.0,341,0
4531,2,520,47.3,18.4,0,19
4531,3,548,41.9,18.6,0,52
4531,4,547,37.4,12.0,0,27
4531,5,611,25.2,10.1,0,12
4531,6,765,13.5,3.9,0,8
4532,1,625,79.0,65.1,384,0
4532,2,514,57.0,24.1,0,40
4532,3,528,50.0,23.3,0,49
4532,4,579,45.2,21.4,0,52
4532,5,584,26.2,8.0,0,7
4532,6,601,9.4,2.6,0,2
4533,1,384,66.1,48.1,176,0
4533,2,382,31.9,10.2,0,8
4533,3,438,33.1,11.4,0,33
4533,4,467,30.4,13.0,0,37
4533,5,581,15.1,4.8,0,3
4533,6,638,5.9,1.2,0,4
4534,1,266,43.6,30.0,78,0
4534,2,333,27.0,10.2,0,7
4534,3,336,23.2,8.9,0,19
4534,4,296,18.2,6.0,0,11
4534,5,418,11.7,4.0,0,4
4534,6,588,3.4,0.6,0,1
4535,1,537,77.0,59.0,289,0
4535,2,432,46.0,20.3,0,24
4535,3,457,41.5,17.2,0,18
4535,4,509,43.0,19.8,0,45
4535,5,543,32.7,13.2,0,19
4535,6,688,18.6,6.4,0,14
4536,1,410,71.2,49.0,185,0
4536,2,388,45.3,18.3,0,17
4536,3,427,38.4,14.9,0,24
4536,4,423,32.6,12.2,0,3
4536,5,464,17.0,3.6,0,1
4536,6,623,5.6,0.6,0,1
4537,1,715,85.7,74.4,518,0
4537,2,597,55.9,28.1,0,57
4537,3,543,46.0,20.0,0,46
4537,4,630,44.9,20.0,0,49
4537,5,588,23.3,8.6,0,20
4537,6,689,10.3,3.7,0,7
4538,1,355,60.0,40.5,140,0
4538,2,445,31.9,10.7,0,17
4538,3,463,27.0,8.2,0,20
4538,4,469,29.0,13.0,0,27
4538,5,592,19.5,7.6,0,17
4538,6,632,7.9,1.9,0,4
4539,1,669,81.6,67.8,438,0
4539,2,552,46.7,23.1,0,41
4539,3,580,42.2,18.9,0,60
4539,4,672,41.5,23.6,0,120
4539,5,682,18.9,7.1,0,29
4539,6,704,9.8,2.8,0,10
4540,1,509,68.3,47.5,235,0
4540,2,505,38.8,13.0,0,24
4540,3,543,27.4,8.1,0,15
4540,4,528,30.1,13.4,0,30
4540,5,616,18.5,6.1,0,8
4540,6,695,9.5,1.5,0,2
4541,1,119,27.7,12.6,12,0
4541,2,163,12.8,1.8,0,0
4541,3,162,14.8,3.7,0,1
4541,4,140,11.4,2.1,0,1
4541,5,231,9.0,1.7,0,1
4541,6,465,1.7,0.0,0,0
4542,1,143,34.9,23.0,32,0
4542,2,167,14.3,2.9,0,0
4542,3,198,15.1,4.0,0,5
4542,4,179,12.8,5.5,0,5
4542,5,279,9.6,1.4,0,0
4542,6,427,3.7,0.9,0,1
4543,1,541,78.7,60.8,308,0
4543,2,505,46.7,17.8,0,16
4543,3,508,41.7,16.9,0,34
4543,4,547,29.4,10.4,0,10
4543,5,584,20.0,6.3,0,8
4543,6,643,11.9,2.8,0,0
4544,1,768,84.6,74.8,546,0
4544,2,555,56.7,26.6,0,53
4544,3,546,49.8,25.6,0,59
4544,4,619,44.5,22.1,0,75
4544,5,570,32.6,14.0,0,21
4544,6,629,17.9,6.2,0,2
4545,1,764,84.0,72.5,521,0
4545,2,567,52.0,22.2,0,17
4545,3,580,44.8,18.9,0,37
4545,4,642,44.8,19.6,0,56
4545,5,639,32.2,12.5,0,21
4545,6,660,13.3,3.7,0,6
4546,1,495,73.3,59.1,276,0
4546,2,418,54.5,24.6,0,27
4546,3,418,45.9,17.4,0,21
4546,4,460,42.6,16.7,0,22
4546,5,420,30.9,11.1,0,8
4546,6,566,15.0,4.4,0,4
4547,1,684,80.5,67.8,443,0
4547,2,545,55.2,26.4,0,38
4547,3,579,48.8,22.9,0,36
4547,4,616,46.1,18.9,0,42
4547,5,619,31.6,13.0,0,14
4547,6,686,21.8,6.4,0,10
4548,1,234,50.8,30.7,66,0
4548,2,299,29.1,8.7,0,4
4548,3,311,14.7,2.8,0,3
4548,4,271,12.1,3.3,0,6
4548,5,387,6.2,2.3,0,3
4548,6,515,3.1,0.1,0,1
4549,1,419,67.5,52.5,212,0
4549,2,455,37.1,11.4,0,12
4549,3,451,35.7,12.2,0,18
4549,4,472,29.8,8.0,0,11
4549,5,557,15.8,3.4,0,2
4549,6,647,8.1,1.5,0,0
4550,1,378,50.5,31.4,112,0
4550,2,437,32.4,13.2,0,15
4550,3,466,25.5,8.1,0,17
4550,4,438,23.0,7.5,0,10
4550,5,521,10.9,3.2,0,2
4550,6,705,6.2,2.1,0,1
4551,1,455,70.5,50.5,209,0
4551,2,452,39.3,13.7,0,16
4551,3,499,38.0,14.2,0,32
4551,4,478,34.3,9.6,0,15
4551,5,584,18.6,5.6,0,10
4551,6,746,12.0,1.3,0,1
4552,1,322,53.7,35.7,104,0
4552,2,405,25.6,9.6,0,3
4552,3,430,23.2,10.0,0,27
4552,4,440,20.9,10.4,0,17
4552,5,599,17.2,5.6,0,11
4552,6,736,7.6,1.9,0,9
4553,1,483,72.4,59.6,276,0
4553,2,455,37.1,9.8,0,4
4553,3,481,34.3,9.7,0,11
4553,4,526,27.9,8.3,0,9
4553,5,564,16.6,3.9,0,2
4553,6,666,6.4,1.6,0,0
4555,1,309,51.7,33.6,93,0
4555,2,406,33.9,11.0,0,10
4555,3,429,28.2,8.3,0,15
4555,4,421,24.2,9.5,0,16
4555,5,554,15.5,3.4,0,0
4555,6,707,7.0,2.5,0,4
4556,1,578,73.7,55.1,293,0
4556,2,461,52.9,25.6,0,44
4556,3,481,48.4,24.7,0,66
4556,4,509,42.6,22.0,0,62
4556,5,479,26.3,12.3,0,23
4556,6,642,15.1,3.7,0,2
4557,1,260,56.9,44.6,110,0
4557,2,378,31.7,13.7,0,11
4557,3,370,17.5,7.0,0,10
4557,4,352,16.1,6.5,0,6
4557,5,496,13.5,5.2,0,4
4557,6,589,5.9,1.1,0,3
4558,1,343,62.1,41.9,134,0
4558,2,454,29.9,10.1,0,7
